Order ID,Order Date,Customer Name,City,State,Country,Region,Category,Sub Category,Product Name,Quantity,Unit Price,Discount (%),Sales,Revenue,Profit,Payment Method,Salesperson
104081,2025-03-21,Customer 635,City 14,New York,USA,West,Electronics,Phone,Phone,5,420.35,10,1891.58,1891.58,362.9,Cash,Salesperson 1
104082,2025-01-02,Customer 788,City 3,California,USA,South,Electronics,Phone,Phone,6,86.62,10,467.75,467.75,67.05,Cash,Salesperson 12
104083,2026-03-06,Customer 658,City 28,New York,USA,East,Stationery,Notebook,Notebook,8,570.84,10,4110.05,4110.05,840.87,Cash,Salesperson 7
104084,2025-03-27,Customer 783,City 2,Florida,USA,North,Electronics,Headphones,Headphones,10,966.11,15,8211.93,8211.93,2816.86,Cash,Salesperson 17
104085,2025-02-25,Customer 627,City 26,Florida,USA,West,Stationery,Notebook,Notebook,10,36.41,5,345.89,345.89,50.21,Debit Card,Salesperson 4
104086,2026-01-20,Customer 343,City 8,New York,USA,South,Furniture,Desk,Desk,8,956.52,15,6504.34,6504.34,1991.77,Credit Card,Salesperson 11
104087,2026-05-18,Customer 727,City 17,California,USA,West,Furniture,Chair,Chair,5,251.55,20,1006.2,1006.2,80.51,Debit Card,Salesperson 19
104088,2025-02-27,Customer 491,City 4,California,USA,West,Furniture,Chair,Chair,1,1402.16,15,1191.84,1191.84,131.21,Cash,Salesperson 4
104089,2026-04-16,Customer 60,City 11,Illinois,USA,North,Stationery,Pen,Pen,10,86.6,15,736.1,736.1,227.3,UPI,Salesperson 4
104090,2026-04-26,Customer 454,City 20,New York,USA,South,Electronics,Phone,Phone,8,987.09,20,6317.38,6317.38,1596.67,Credit Card,Salesperson 20
104091,2026-02-01,Customer 690,City 2,Illinois,USA,West,Fashion,Watch,Watch,5,621.55,0,3107.75,3107.75,724.99,UPI,Salesperson 20
104092,2026-06-08,Customer 225,City 1,Illinois,USA,West,Stationery,Pen,Pen,2,1295.18,5,2460.84,2460.84,598.9,PayPal,Salesperson 17
104093,2026-06-01,Customer 157,City 9,Texas,USA,West,Furniture,Desk,Desk,8,681.22,20,4359.81,4359.81,983.45,UPI,Salesperson 20
104094,2025-07-01,Customer 458,City 9,Illinois,USA,South,Stationery,Pen,Pen,9,1112.51,20,8010.07,8010.07,2125.64,Debit Card,Salesperson 1
104095,2025-09-21,Customer 500,City 27,Florida,USA,East,Electronics,Laptop,Laptop,10,1070.98,0,10709.8,10709.8,3457.48,Credit Card,Salesperson 4
104096,2025-03-31,Customer 68,City 27,Florida,USA,West,Furniture,Chair,Chair,4,580.04,5,2204.15,2204.15,608.88,Cash,Salesperson 17
104097,2025-07-06,Customer 301,City 25,New York,USA,East,Electronics,Phone,Phone,5,31.56,5,149.91,149.91,48.68,PayPal,Salesperson 4
104098,2025-10-13,Customer 687,City 21,Texas,USA,South,Furniture,Chair,Chair,8,124.19,10,894.17,894.17,85.04,Credit Card,Salesperson 12
104099,2025-03-29,Customer 229,City 4,Washington,USA,North,Fashion,Watch,Watch,7,959.84,15,5711.05,5711.05,1973.26,UPI,Salesperson 4
104100,2025-01-24,Customer 27,City 9,New York,USA,North,Fashion,Shoes,Shoes,2,1065.2,15,1810.84,1810.84,539.5,UPI,Salesperson 14
104101,2025-03-08,Customer 337,City 4,Illinois,USA,South,Furniture,Desk,Desk,5,899.65,0,4498.25,4498.25,1295.03,PayPal,Salesperson 9
104102,2025-03-16,Customer 638,City 22,Texas,USA,West,Electronics,Headphones,Headphones,8,841.79,0,6734.32,6734.32,2356.39,PayPal,Salesperson 20
104103,2025-02-21,Customer 656,City 14,Illinois,USA,North,Electronics,Laptop,Laptop,1,937.33,15,796.73,796.73,269.65,UPI,Salesperson 10
104104,2026-02-03,Customer 99,City 4,New York,USA,West,Electronics,Phone,Phone,7,1345.24,15,8004.18,8004.18,2522.87,Debit Card,Salesperson 20
104105,2026-04-26,Customer 52,City 18,California,USA,East,Furniture,Desk,Desk,3,1455.67,15,3711.96,3711.96,1187.51,PayPal,Salesperson 12
104106,2026-05-07,Customer 497,City 23,Washington,USA,East,Fashion,Shoes,Shoes,3,423.8,0,1271.4,1271.4,189.23,Cash,Salesperson 6
104107,2026-01-10,Customer 67,City 24,Illinois,USA,West,Furniture,Desk,Desk,1,55.06,0,55.06,55.06,7.34,Credit Card,Salesperson 15
104108,2025-06-05,Customer 703,City 10,Illinois,USA,East,Stationery,Notebook,Notebook,10,839.79,15,7138.21,7138.21,914.26,Cash,Salesperson 14
104109,2025-12-21,Customer 519,City 30,Texas,USA,South,Furniture,Desk,Desk,2,916.98,20,1467.17,1467.17,499.75,UPI,Salesperson 3
104110,2026-02-18,Customer 238,City 7,Florida,USA,South,Fashion,Watch,Watch,10,61.66,0,616.6,616.6,72.02,Debit Card,Salesperson 15
104111,2025-06-19,Customer 433,City 17,Texas,USA,South,Accessories,Backpack,Backpack,8,87.02,10,626.54,626.54,147.78,PayPal,Salesperson 12
104112,2025-07-06,Customer 94,City 8,Illinois,USA,North,Stationery,Notebook,Notebook,5,301.77,10,1357.96,1357.96,202.52,Credit Card,Salesperson 4
104113,2025-04-13,Customer 689,City 12,California,USA,South,Stationery,Notebook,Notebook,6,718.55,20,3449.04,3449.04,533.38,PayPal,Salesperson 18
104114,2025-07-29,Customer 482,City 12,California,USA,South,Stationery,Notebook,Notebook,6,1209.95,5,6896.72,6896.72,844.26,PayPal,Salesperson 16
104115,2025-06-03,Customer 698,City 23,Texas,USA,South,Furniture,Chair,Chair,2,696.95,5,1324.2,1324.2,397.62,UPI,Salesperson 8
104116,2026-05-10,Customer 590,City 29,New York,USA,East,Furniture,Desk,Desk,3,148.53,5,423.31,423.31,98.89,Cash,Salesperson 6
104117,2025-01-13,Customer 431,City 23,Florida,USA,East,Fashion,Shoes,Shoes,1,738.79,5,701.85,701.85,126.98,UPI,Salesperson 17
104118,2025-10-27,Customer 43,City 16,Washington,USA,South,Electronics,Laptop,Laptop,5,1173.98,5,5576.4,5576.4,1369.21,PayPal,Salesperson 13
104119,2025-07-04,Customer 591,City 7,Washington,USA,West,Electronics,Headphones,Headphones,6,1103.33,20,5295.98,5295.98,1053.82,Credit Card,Salesperson 14
104120,2026-01-25,Customer 20,City 17,California,USA,East,Electronics,Headphones,Headphones,6,1304.06,15,6650.71,6650.71,1832.05,UPI,Salesperson 18
104121,2025-03-26,Customer 419,City 15,Florida,USA,North,Electronics,Headphones,Headphones,3,630.01,5,1795.53,1795.53,597.93,Credit Card,Salesperson 3
104122,2025-08-09,Customer 308,City 25,California,USA,East,Stationery,Notebook,Notebook,4,1275.92,15,4338.13,4338.13,1222.32,Cash,Salesperson 16
104123,2026-03-08,Customer 217,City 24,New York,USA,North,Stationery,Notebook,Notebook,7,1277.52,20,7154.11,7154.11,1556.14,Debit Card,Salesperson 15
104124,2025-12-07,Customer 255,City 17,Texas,USA,North,Fashion,Watch,Watch,10,808.01,0,8080.1,8080.1,1791.79,Debit Card,Salesperson 5
104125,2026-01-08,Customer 200,City 25,Washington,USA,West,Furniture,Chair,Chair,10,588.57,10,5297.13,5297.13,1071.52,Cash,Salesperson 9
104126,2025-06-08,Customer 174,City 5,California,USA,South,Furniture,Desk,Desk,6,175.09,10,945.49,945.49,312.23,UPI,Salesperson 14
104127,2026-01-31,Customer 125,City 7,Illinois,USA,North,Furniture,Desk,Desk,5,1200.97,5,5704.61,5704.61,1362.17,Cash,Salesperson 3
104128,2025-07-27,Customer 620,City 20,Florida,USA,East,Fashion,Shoes,Shoes,7,71.33,15,424.41,424.41,99.3,Credit Card,Salesperson 2
104129,2025-03-14,Customer 391,City 5,Illinois,USA,West,Stationery,Pen,Pen,9,303.52,5,2595.1,2595.1,639.47,Credit Card,Salesperson 10
104130,2025-04-19,Customer 769,City 2,Texas,USA,West,Electronics,Headphones,Headphones,8,762.74,15,5186.63,5186.63,1528.23,Debit Card,Salesperson 1
104131,2025-11-20,Customer 642,City 2,Washington,USA,West,Stationery,Notebook,Notebook,7,899.75,15,5353.51,5353.51,1747.85,PayPal,Salesperson 10
104132,2025-01-02,Customer 694,City 18,Illinois,USA,West,Electronics,Phone,Phone,3,325.31,5,927.13,927.13,211.13,Credit Card,Salesperson 17
104133,2025-10-17,Customer 611,City 24,Texas,USA,South,Electronics,Phone,Phone,2,1327.17,0,2654.34,2654.34,542.3,Cash,Salesperson 1
104134,2026-06-02,Customer 294,City 9,Florida,USA,South,Furniture,Chair,Chair,7,769.45,20,4308.92,4308.92,1101.11,Cash,Salesperson 5
104135,2026-03-03,Customer 218,City 28,Illinois,USA,South,Electronics,Phone,Phone,4,264.81,15,900.35,900.35,313.56,Credit Card,Salesperson 19
104136,2025-11-01,Customer 716,City 8,California,USA,West,Electronics,Phone,Phone,9,86.96,10,704.38,704.38,100.65,PayPal,Salesperson 16
104137,2025-05-05,Customer 570,City 25,California,USA,North,Stationery,Notebook,Notebook,7,771.36,10,4859.57,4859.57,620.45,PayPal,Salesperson 16
104138,2025-08-22,Customer 108,City 4,Texas,USA,West,Furniture,Desk,Desk,8,253.37,0,2026.96,2026.96,552.59,UPI,Salesperson 20
104139,2025-08-06,Customer 110,City 5,California,USA,West,Accessories,Backpack,Backpack,5,584.53,5,2776.52,2776.52,265.05,PayPal,Salesperson 4
104140,2026-05-21,Customer 323,City 17,Illinois,USA,North,Accessories,Backpack,Backpack,1,466.09,5,442.79,442.79,139.27,Credit Card,Salesperson 18
104141,2025-01-25,Customer 268,City 4,New York,USA,East,Stationery,Notebook,Notebook,10,1218.81,0,12188.1,12188.1,2339.1,Debit Card,Salesperson 15
104142,2025-12-19,Customer 231,City 4,California,USA,North,Electronics,Headphones,Headphones,7,138.7,20,776.72,776.72,83.72,Credit Card,Salesperson 15
104143,2025-06-23,Customer 160,City 7,Illinois,USA,North,Fashion,Watch,Watch,3,1137.82,0,3413.46,3413.46,480.91,Credit Card,Salesperson 7
104144,2025-04-04,Customer 612,City 10,California,USA,North,Accessories,Backpack,Backpack,1,269.06,20,215.25,215.25,55.15,UPI,Salesperson 13
104145,2025-02-06,Customer 477,City 16,Texas,USA,West,Fashion,Watch,Watch,7,128.14,5,852.13,852.13,255.9,Debit Card,Salesperson 2
104146,2025-01-08,Customer 445,City 24,Texas,USA,East,Furniture,Desk,Desk,6,77.61,20,372.53,372.53,125.95,Debit Card,Salesperson 8
104147,2026-03-08,Customer 136,City 11,California,USA,North,Furniture,Chair,Chair,6,45.7,15,233.07,233.07,63.34,UPI,Salesperson 19
104148,2026-01-07,Customer 682,City 3,Washington,USA,East,Furniture,Desk,Desk,7,1407.85,15,8376.71,8376.71,1222.57,Credit Card,Salesperson 7
104149,2025-02-26,Customer 601,City 27,Texas,USA,East,Furniture,Chair,Chair,3,48.83,15,124.52,124.52,24.86,Credit Card,Salesperson 16
104150,2026-03-06,Customer 425,City 11,Texas,USA,South,Furniture,Desk,Desk,2,958.4,5,1820.96,1820.96,311.84,PayPal,Salesperson 2
104151,2026-01-06,Customer 493,City 9,Texas,USA,South,Furniture,Chair,Chair,7,341.81,20,1914.14,1914.14,647.18,PayPal,Salesperson 4
104152,2025-01-29,Customer 566,City 10,California,USA,West,Fashion,Watch,Watch,6,1311.02,0,7866.12,7866.12,2121.45,Debit Card,Salesperson 13
104153,2025-09-04,Customer 664,City 4,Florida,USA,West,Accessories,Backpack,Backpack,6,70.48,10,380.59,380.59,74.69,UPI,Salesperson 1
104154,2026-01-05,Customer 524,City 23,Washington,USA,East,Electronics,Laptop,Laptop,4,868.43,10,3126.35,3126.35,982.16,Cash,Salesperson 10
104155,2025-01-22,Customer 144,City 7,Texas,USA,North,Electronics,Headphones,Headphones,1,151.03,0,151.03,151.03,43.19,Credit Card,Salesperson 13
104156,2025-01-08,Customer 416,City 24,California,USA,North,Stationery,Notebook,Notebook,2,902.07,20,1443.31,1443.31,478.39,Cash,Salesperson 12
104157,2025-06-15,Customer 400,City 27,New York,USA,West,Electronics,Laptop,Laptop,8,1453.71,0,11629.68,11629.68,3816.49,UPI,Salesperson 1
104158,2025-05-29,Customer 690,City 21,Illinois,USA,East,Furniture,Desk,Desk,7,145.74,15,867.15,867.15,220.97,Debit Card,Salesperson 20
104159,2026-05-27,Customer 169,City 1,Texas,USA,North,Stationery,Pen,Pen,6,640.34,20,3073.63,3073.63,936.04,UPI,Salesperson 18
104160,2025-12-14,Customer 233,City 10,New York,USA,West,Accessories,Backpack,Backpack,2,1335.2,5,2536.88,2536.88,465.6,UPI,Salesperson 3
104161,2026-03-25,Customer 303,City 11,Texas,USA,North,Furniture,Desk,Desk,5,1178.87,15,5010.2,5010.2,556.38,UPI,Salesperson 12
104162,2025-02-20,Customer 149,City 21,Illinois,USA,North,Fashion,Watch,Watch,6,535.92,20,2572.42,2572.42,873.22,Cash,Salesperson 19
104163,2025-09-18,Customer 139,City 26,New York,USA,South,Stationery,Notebook,Notebook,5,708.35,10,3187.58,3187.58,620.54,PayPal,Salesperson 9
104164,2025-01-26,Customer 580,City 17,Texas,USA,East,Furniture,Chair,Chair,7,945.64,0,6619.48,6619.48,2234.49,UPI,Salesperson 2
104165,2026-03-29,Customer 43,City 5,Texas,USA,West,Fashion,Shoes,Shoes,2,399.85,15,679.75,679.75,176.43,Credit Card,Salesperson 15
104166,2025-06-27,Customer 372,City 6,Florida,USA,East,Furniture,Desk,Desk,2,740.52,15,1258.88,1258.88,105.05,Debit Card,Salesperson 3
104167,2025-07-11,Customer 560,City 1,Illinois,USA,East,Furniture,Chair,Chair,5,1115.79,15,4742.11,4742.11,918.74,UPI,Salesperson 3
104168,2025-09-11,Customer 460,City 20,California,USA,East,Accessories,Backpack,Backpack,6,402.53,0,2415.18,2415.18,255.96,PayPal,Salesperson 9
104169,2025-07-29,Customer 217,City 25,Illinois,USA,West,Fashion,Shoes,Shoes,3,832.8,15,2123.64,2123.64,277.65,PayPal,Salesperson 4
104170,2025-12-29,Customer 445,City 4,Texas,USA,North,Electronics,Laptop,Laptop,9,249.63,20,1797.34,1797.34,349.2,Cash,Salesperson 10
104171,2026-04-20,Customer 569,City 27,Florida,USA,West,Stationery,Pen,Pen,5,1082.67,15,4601.35,4601.35,835.27,Debit Card,Salesperson 11
104172,2025-03-21,Customer 665,City 28,Florida,USA,South,Electronics,Laptop,Laptop,9,395.92,10,3206.95,3206.95,306.75,PayPal,Salesperson 19
104173,2025-06-24,Customer 527,City 14,California,USA,North,Fashion,Watch,Watch,3,537.49,0,1612.47,1612.47,512.39,Debit Card,Salesperson 17
104174,2025-06-06,Customer 331,City 22,Florida,USA,South,Stationery,Notebook,Notebook,6,1148.24,0,6889.44,6889.44,1017.84,Credit Card,Salesperson 8
104175,2025-05-01,Customer 550,City 25,California,USA,North,Electronics,Headphones,Headphones,9,1143.04,10,9258.62,9258.62,2822.75,UPI,Salesperson 6
104176,2025-12-13,Customer 200,City 1,New York,USA,West,Fashion,Shoes,Shoes,4,1214.94,0,4859.76,4859.76,1504.36,Debit Card,Salesperson 1
104177,2026-06-24,Customer 297,City 1,California,USA,West,Fashion,Shoes,Shoes,4,1218.72,5,4631.14,4631.14,1073.24,Cash,Salesperson 15
104178,2025-05-06,Customer 753,City 1,Florida,USA,North,Stationery,Pen,Pen,10,217.77,0,2177.7,2177.7,516.23,Cash,Salesperson 4
104179,2025-10-28,Customer 778,City 10,Florida,USA,East,Fashion,Watch,Watch,8,57.33,10,412.78,412.78,142.05,Credit Card,Salesperson 14
104180,2026-03-21,Customer 483,City 7,Illinois,USA,East,Fashion,Watch,Watch,2,1334.99,5,2536.48,2536.48,552.08,Debit Card,Salesperson 4
104181,2026-04-18,Customer 640,City 6,Illinois,USA,West,Stationery,Notebook,Notebook,6,622.66,15,3175.57,3175.57,775.59,Debit Card,Salesperson 14
104182,2025-09-28,Customer 234,City 16,California,USA,South,Furniture,Chair,Chair,3,1075.41,5,3064.92,3064.92,383.72,PayPal,Salesperson 3
104183,2025-04-22,Customer 272,City 3,Washington,USA,South,Fashion,Watch,Watch,1,493.06,15,419.1,419.1,120.07,UPI,Salesperson 7
104184,2026-06-04,Customer 455,City 13,Washington,USA,North,Electronics,Laptop,Laptop,8,598.78,5,4550.73,4550.73,548.75,Cash,Salesperson 2
104185,2025-06-13,Customer 698,City 9,Texas,USA,South,Stationery,Notebook,Notebook,2,876.6,15,1490.22,1490.22,438.06,Cash,Salesperson 8
104186,2025-02-16,Customer 69,City 7,California,USA,East,Accessories,Backpack,Backpack,5,1094.69,5,5199.78,5199.78,1065.3,Debit Card,Salesperson 10
104187,2026-03-24,Customer 768,City 18,Texas,USA,West,Electronics,Phone,Phone,4,519.97,15,1767.9,1767.9,483.08,Credit Card,Salesperson 3
104188,2025-07-29,Customer 262,City 15,Illinois,USA,West,Electronics,Phone,Phone,5,694.59,5,3299.3,3299.3,286.37,Debit Card,Salesperson 12
104189,2026-03-04,Customer 313,City 15,Texas,USA,North,Furniture,Desk,Desk,2,424.45,10,764.01,764.01,253.32,Credit Card,Salesperson 13
104190,2025-08-25,Customer 485,City 21,Washington,USA,North,Fashion,Shoes,Shoes,9,493.59,5,4220.19,4220.19,798.55,Credit Card,Salesperson 18
104191,2025-05-08,Customer 306,City 18,Washington,USA,East,Fashion,Shoes,Shoes,10,406.46,20,3251.68,3251.68,430.76,Cash,Salesperson 17
104192,2025-02-18,Customer 695,City 26,Florida,USA,North,Electronics,Phone,Phone,7,563.42,15,3352.35,3352.35,277.03,PayPal,Salesperson 20
104193,2025-07-09,Customer 570,City 17,Texas,USA,West,Electronics,Laptop,Laptop,3,425.55,15,1085.15,1085.15,323.09,Credit Card,Salesperson 15
104194,2026-04-14,Customer 223,City 25,New York,USA,South,Furniture,Chair,Chair,5,1040.26,0,5201.3,5201.3,1718.65,Credit Card,Salesperson 9
104195,2026-04-08,Customer 137,City 25,Texas,USA,South,Fashion,Watch,Watch,4,1035.87,20,3314.78,3314.78,341.6,PayPal,Salesperson 1
104196,2026-06-22,Customer 757,City 8,Florida,USA,North,Furniture,Desk,Desk,6,15.1,5,86.07,86.07,6.96,Credit Card,Salesperson 13
104197,2026-05-04,Customer 203,City 18,Washington,USA,West,Furniture,Desk,Desk,8,621.57,20,3978.05,3978.05,516.86,PayPal,Salesperson 4
104198,2025-06-15,Customer 651,City 16,Washington,USA,North,Furniture,Chair,Chair,4,1389.13,15,4723.04,4723.04,1205.43,PayPal,Salesperson 3
104199,2026-05-31,Customer 548,City 8,California,USA,South,Stationery,Notebook,Notebook,6,1347.62,20,6468.58,6468.58,841.3,Credit Card,Salesperson 7
104200,2025-09-08,Customer 516,City 10,California,USA,West,Stationery,Pen,Pen,8,99.87,0,798.96,798.96,204.49,PayPal,Salesperson 15
104201,2025-01-15,Customer 484,City 6,New York,USA,East,Stationery,Pen,Pen,1,236.04,15,200.63,200.63,32.83,PayPal,Salesperson 17
104202,2025-04-01,Customer 428,City 16,Illinois,USA,North,Electronics,Phone,Phone,1,511.06,0,511.06,511.06,75.13,Debit Card,Salesperson 17
104203,2025-12-03,Customer 650,City 19,Texas,USA,North,Fashion,Shoes,Shoes,4,669.12,5,2542.66,2542.66,616.52,PayPal,Salesperson 5
104204,2026-03-12,Customer 586,City 12,Texas,USA,East,Electronics,Headphones,Headphones,8,971.14,20,6215.3,6215.3,659.01,Debit Card,Salesperson 14
104205,2025-06-28,Customer 44,City 15,Texas,USA,East,Fashion,Watch,Watch,9,1095.04,5,9362.59,9362.59,3141.47,PayPal,Salesperson 14
104206,2025-02-23,Customer 712,City 13,New York,USA,North,Electronics,Phone,Phone,2,514.29,5,977.15,977.15,139.17,Credit Card,Salesperson 19
104207,2025-03-21,Customer 155,City 18,California,USA,East,Furniture,Desk,Desk,7,739.36,0,5175.52,5175.52,801.05,UPI,Salesperson 15
104208,2026-03-06,Customer 132,City 10,Illinois,USA,West,Electronics,Phone,Phone,3,60.54,20,145.3,145.3,19.53,UPI,Salesperson 17
104209,2026-03-12,Customer 720,City 3,New York,USA,South,Stationery,Notebook,Notebook,7,282.8,15,1682.66,1682.66,382.01,Debit Card,Salesperson 15
104210,2025-07-12,Customer 626,City 29,Washington,USA,East,Accessories,Backpack,Backpack,7,42.87,15,255.08,255.08,87.5,Credit Card,Salesperson 8
104211,2026-01-04,Customer 792,City 16,Florida,USA,North,Stationery,Pen,Pen,9,855.67,20,6160.82,6160.82,574.77,Cash,Salesperson 19
104212,2025-09-07,Customer 692,City 8,New York,USA,East,Fashion,Shoes,Shoes,5,968.4,15,4115.7,4115.7,778.94,Cash,Salesperson 3
104213,2026-05-09,Customer 732,City 16,Illinois,USA,East,Fashion,Shoes,Shoes,5,533.55,10,2400.97,2400.97,504.44,PayPal,Salesperson 5
104214,2025-03-17,Customer 549,City 22,Illinois,USA,South,Fashion,Watch,Watch,5,1446.99,20,5787.96,5787.96,828.27,Cash,Salesperson 10
104215,2026-01-22,Customer 39,City 10,Texas,USA,East,Furniture,Desk,Desk,9,1314.88,5,11242.22,11242.22,1476.43,UPI,Salesperson 11
104216,2025-03-05,Customer 160,City 4,New York,USA,South,Electronics,Laptop,Laptop,3,530.35,15,1352.39,1352.39,289.5,PayPal,Salesperson 11
104217,2025-04-22,Customer 741,City 1,Texas,USA,West,Fashion,Watch,Watch,9,822.1,0,7398.9,7398.9,2416.09,Cash,Salesperson 7
104218,2026-06-05,Customer 744,City 1,Florida,USA,South,Electronics,Headphones,Headphones,10,441.17,5,4191.11,4191.11,1279.08,Cash,Salesperson 9
104219,2026-06-09,Customer 749,City 13,Florida,USA,East,Electronics,Phone,Phone,3,658.38,20,1580.11,1580.11,526.51,Credit Card,Salesperson 1
104220,2026-04-19,Customer 4,City 28,New York,USA,South,Fashion,Shoes,Shoes,7,1166.16,0,8163.12,8163.12,2007.92,PayPal,Salesperson 7
104221,2026-04-28,Customer 376,City 19,Florida,USA,South,Electronics,Phone,Phone,4,196.22,10,706.39,706.39,62.67,UPI,Salesperson 2
104222,2026-05-02,Customer 309,City 17,New York,USA,South,Electronics,Phone,Phone,7,563.35,10,3549.11,3549.11,633.59,Debit Card,Salesperson 18
104223,2025-01-04,Customer 350,City 13,California,USA,East,Electronics,Phone,Phone,1,1029.8,15,875.33,875.33,228.29,UPI,Salesperson 16
104224,2026-02-19,Customer 7,City 25,California,USA,West,Furniture,Chair,Chair,9,1077.03,10,8723.94,8723.94,970.67,Cash,Salesperson 4
104225,2026-03-28,Customer 388,City 13,California,USA,South,Stationery,Pen,Pen,2,991.69,5,1884.21,1884.21,651.04,UPI,Salesperson 10
104226,2025-03-28,Customer 301,City 7,Texas,USA,West,Stationery,Notebook,Notebook,7,903.24,20,5058.14,5058.14,529.48,PayPal,Salesperson 15
104227,2025-01-18,Customer 394,City 18,Texas,USA,East,Stationery,Notebook,Notebook,8,501.94,10,3613.97,3613.97,545.61,Debit Card,Salesperson 14
104228,2025-11-14,Customer 623,City 23,Illinois,USA,West,Electronics,Laptop,Laptop,6,295.56,20,1418.69,1418.69,322.85,PayPal,Salesperson 13
104229,2025-11-24,Customer 530,City 18,California,USA,East,Stationery,Pen,Pen,1,822.37,0,822.37,822.37,179.89,Credit Card,Salesperson 10
104230,2026-06-24,Customer 456,City 9,Florida,USA,North,Electronics,Laptop,Laptop,4,631.46,5,2399.55,2399.55,799.46,Debit Card,Salesperson 13
104231,2025-06-18,Customer 162,City 21,Washington,USA,South,Electronics,Phone,Phone,10,1320.35,15,11222.98,11222.98,2753.73,Credit Card,Salesperson 20
104232,2025-03-28,Customer 203,City 9,Washington,USA,East,Furniture,Desk,Desk,5,327.1,0,1635.5,1635.5,433.99,UPI,Salesperson 15
104233,2025-12-17,Customer 411,City 13,Illinois,USA,West,Fashion,Watch,Watch,10,896.87,0,8968.7,8968.7,1868.85,Debit Card,Salesperson 8
104234,2026-06-24,Customer 203,City 15,Washington,USA,North,Electronics,Laptop,Laptop,7,962.75,15,5728.36,5728.36,997.21,UPI,Salesperson 4
104235,2026-05-10,Customer 389,City 16,Illinois,USA,East,Electronics,Laptop,Laptop,5,153.07,15,650.55,650.55,137.35,PayPal,Salesperson 7
104236,2025-08-12,Customer 480,City 3,Illinois,USA,West,Electronics,Headphones,Headphones,3,410.61,20,985.46,985.46,180.75,Cash,Salesperson 11
104237,2025-01-31,Customer 620,City 10,Florida,USA,East,Stationery,Notebook,Notebook,8,876.02,0,7008.16,7008.16,2091.55,Credit Card,Salesperson 6
104238,2025-07-28,Customer 574,City 30,Washington,USA,South,Fashion,Shoes,Shoes,10,1325.69,10,11931.21,11931.21,3860.73,Cash,Salesperson 19
104239,2026-02-02,Customer 397,City 16,Florida,USA,West,Accessories,Backpack,Backpack,7,859.28,0,6014.96,6014.96,863.73,PayPal,Salesperson 20
104240,2026-05-06,Customer 531,City 14,Texas,USA,North,Fashion,Watch,Watch,7,905.77,0,6340.39,6340.39,1396.33,UPI,Salesperson 4
104241,2025-10-20,Customer 625,City 2,Washington,USA,East,Fashion,Shoes,Shoes,4,488.71,0,1954.84,1954.84,550.07,UPI,Salesperson 9
104242,2026-01-06,Customer 308,City 9,Florida,USA,South,Accessories,Backpack,Backpack,5,283.46,0,1417.3,1417.3,286.63,Cash,Salesperson 18
104243,2025-06-17,Customer 563,City 16,Florida,USA,North,Stationery,Pen,Pen,2,96.06,10,172.91,172.91,25.62,Cash,Salesperson 11
104244,2026-01-26,Customer 8,City 8,New York,USA,South,Electronics,Phone,Phone,10,372.3,0,3723.0,3723.0,1234.27,PayPal,Salesperson 1
104245,2025-04-28,Customer 693,City 29,California,USA,East,Furniture,Chair,Chair,6,623.79,20,2994.19,2994.19,732.12,PayPal,Salesperson 16
104246,2025-04-19,Customer 196,City 19,Washington,USA,South,Accessories,Backpack,Backpack,8,5.63,15,38.28,38.28,6.76,PayPal,Salesperson 6
104247,2026-05-05,Customer 709,City 25,Florida,USA,West,Stationery,Notebook,Notebook,7,1452.77,15,8643.98,8643.98,2646.19,Debit Card,Salesperson 3
104248,2026-02-21,Customer 749,City 15,Washington,USA,West,Accessories,Backpack,Backpack,8,105.24,15,715.63,715.63,92.28,Credit Card,Salesperson 13
104249,2025-05-03,Customer 248,City 1,Texas,USA,South,Furniture,Chair,Chair,4,1149.58,15,3908.57,3908.57,531.8,Cash,Salesperson 5
104250,2025-09-16,Customer 413,City 13,Florida,USA,East,Furniture,Desk,Desk,10,775.99,10,6983.91,6983.91,610.05,PayPal,Salesperson 16
104251,2025-10-03,Customer 255,City 27,Florida,USA,East,Accessories,Backpack,Backpack,1,1167.71,5,1109.32,1109.32,206.8,UPI,Salesperson 4
104252,2025-02-02,Customer 79,City 23,Texas,USA,South,Electronics,Headphones,Headphones,2,980.87,15,1667.48,1667.48,210.11,UPI,Salesperson 17
104253,2025-06-16,Customer 20,City 12,Texas,USA,West,Electronics,Headphones,Headphones,9,18.68,0,168.12,168.12,49.3,UPI,Salesperson 1
104254,2025-02-10,Customer 40,City 30,California,USA,South,Furniture,Desk,Desk,6,602.08,15,3070.61,3070.61,758.83,Debit Card,Salesperson 7
104255,2025-10-06,Customer 126,City 30,Florida,USA,West,Electronics,Phone,Phone,6,203.88,10,1100.95,1100.95,92.41,UPI,Salesperson 17
104256,2025-04-06,Customer 668,City 26,Texas,USA,West,Furniture,Desk,Desk,3,695.94,20,1670.26,1670.26,321.78,Cash,Salesperson 19
104257,2025-11-15,Customer 159,City 1,California,USA,East,Furniture,Chair,Chair,4,343.17,10,1235.41,1235.41,244.23,UPI,Salesperson 11
104258,2025-06-29,Customer 590,City 27,Washington,USA,East,Accessories,Backpack,Backpack,7,1444.92,0,10114.44,10114.44,1940.21,Credit Card,Salesperson 14
104259,2025-03-06,Customer 652,City 21,New York,USA,South,Furniture,Desk,Desk,2,25.77,0,51.54,51.54,11.56,Debit Card,Salesperson 14
